省,市,行政代码,时间,所有问题个数,环保问题领域个数,环保_感谢个数,环保_建言个数,环保_求助个数,环保_投诉个数,环保_咨询个数,环保_积极总值,环保_消极总值,环保_感谢积极总值,环保_感谢消极总值,环保_建言积极总值,环保_建言消极总值,环保_求助积极总值,环保_求助消极总值,环保_投诉积极总值,环保_投诉消极总值,环保_咨询积极总值,环保_咨询消极总值
甘肃省,甘南州,623000,2019,157,7,,1.0,1.0,5.0,,0.6172,6.3828,,,0.4415,0.5585,0.0107,0.9893,0.16499999999999998,4.835,,
甘肃省,甘南州,623000,2020,504,18,,2.0,,14.0,2.0,0.5492,17.4508,,,0.0016,1.9984,,,0.5476000000000001,13.4524,0.0,2.0
甘肃省,甘南州,623000,2021,392,18,,2.0,4.0,10.0,2.0,1.0176,16.982400000000002,,,0.9316,1.0684,0.0432,3.9568000000000003,0.0298,9.9702,0.013,1.987
甘肃省,白银市,620400,2011,342,21,,,,,21.0,0.6423,20.3577,,,,,,,,,0.6423,20.3577
甘肃省,白银市,620400,2012,408,21,,,,,21.0,1.7762,19.2238,,,,,,,,,1.7762,19.2238
甘肃省,白银市,620400,2013,817,42,,,3.0,9.0,30.0,2.8478,39.1522,,,,,0.0106,2.9894,0.29460000000000003,8.7054,2.5426,27.4574
甘肃省,白银市,620400,2014,1203,65,,6.0,11.0,39.0,9.0,4.7105999999999995,60.2894,,,1.4102000000000001,4.5898,0.6652999999999999,10.3347,1.346,37.654,1.2891,7.7109000000000005
甘肃省,白银市,620400,2015,1439,84,,7.0,19.0,51.0,7.0,4.7299,79.2701,,,3.1004,3.8996,0.5318,18.4682,0.9162,50.083800000000004,0.1815,6.8185
甘肃省,白银市,620400,2016,1784,118,,11.0,28.0,78.0,1.0,8.0457,109.9543,,,1.5317,9.4683,1.3952,26.6048,4.4441999999999995,73.5558,0.6746,0.3254
甘肃省,白银市,620400,2017,1504,119,,13.0,25.0,74.0,7.0,13.275599999999999,105.7244,,,0.7929,12.2071,5.0889,19.9111,5.7741,68.2259,1.6197,5.3803
甘肃省,白银市,620400,2018,1204,79,,12.0,16.0,51.0,,8.5402,70.4598,,,1.8118,10.1882,2.8998999999999997,13.100100000000001,3.8285,47.1715,,
甘肃省,白银市,620400,2019,1467,63,,4.0,16.0,40.0,3.0,3.3784,59.6217,,,0.9898,3.0101999999999998,0.5551999999999999,15.4448,1.5027,38.4974,0.3307,2.6693000000000002
甘肃省,白银市,620400,2020,3178,196,,14.0,32.0,136.0,14.0,11.575000000000001,184.425,,,1.5694000000000001,12.4306,0.9186,31.0814,8.946,127.054,0.14100000000000001,13.859
甘肃省,白银市,620400,2021,2808,186,,16.0,33.0,124.0,13.0,8.2106,177.7894,,,0.7011999999999999,15.2986,1.0285,31.9715,5.3338,118.6664,1.1471,11.8529
甘肃省,酒泉市,620900,2011,27,2,,,,,2.0,0.0023,1.9977,,,,,,,,,0.0023,1.9977
甘肃省,酒泉市,620900,2014,241,9,,2.0,4.0,2.0,1.0,0.2173,8.7827,,,0.0208,1.9792,0.1246,3.8754,0.024300000000000002,1.9757,0.0476,0.9524
甘肃省,酒泉市,620900,2015,215,8,,,3.0,5.0,,0.9813999999999999,7.0186,,,,,0.8737999999999999,2.1262,0.1076,4.8924,,
甘肃省,酒泉市,620900,2016,505,25,1.0,1.0,8.0,13.0,2.0,2.1734,22.8267,0.0154,0.9846,0.4407,0.5593,0.759,7.241,0.45849999999999996,12.5416,0.4998,1.5002
甘肃省,酒泉市,620900,2017,381,16,,,5.0,10.0,1.0,0.6469,15.3531,,,,,0.029,4.971,0.3024,9.6976,0.3155,0.6845
甘肃省,酒泉市,620900,2018,395,29,,1.0,5.0,23.0,,3.9195,25.0805,,,0.8976,0.1024,1.8290000000000002,3.171,1.1929,21.8071,,
甘肃省,酒泉市,620900,2019,623,26,,4.0,3.0,19.0,,2.9585,23.0415,,,1.1389,2.8611,0.0112,2.9888,1.8084,17.1916,,
甘肃省,酒泉市,620900,2020,1802,108,,12.0,8.0,78.0,10.0,13.9154,94.0844,,,3.2853999999999997,8.7146,1.8928,6.1072,8.709999999999999,69.2898,0.027200000000000002,9.9728
甘肃省,酒泉市,620900,2021,2042,116,,4.0,9.0,94.0,9.0,4.6518,111.3482,,,0.0228,3.9772,0.46809999999999996,8.5319,3.4406,90.5594,0.7202999999999999,8.2797
甘肃省,金昌市,620300,2011,16,2,,,,,2.0,0.14250000000000002,1.8575,,,,,,,,,0.14250000000000002,1.8575
甘肃省,金昌市,620300,2013,68,4,,,1.0,1.0,2.0,0.8505,3.1495,,,,,0.0011,0.9989,0.2694,0.7306,0.58,1.42
甘肃省,金昌市,620300,2014,109,6,,1.0,1.0,4.0,,0.9548,5.0451,,,0.0157,0.9843,0.9356,0.0644,0.0035,3.9964,,
甘肃省,金昌市,620300,2015,132,6,,2.0,1.0,3.0,,0.8456,5.1544,,,0.5781000000000001,1.4219,0.2596,0.7404,0.0079,2.9920999999999998,,
甘肃省,金昌市,620300,2016,159,15,,3.0,3.0,9.0,,3.9752,11.024799999999999,,,0.7573,2.2427,1.9348,1.0652,1.2831000000000001,7.7169,,
甘肃省,金昌市,620300,2017,141,10,,2.0,2.0,6.0,,0.9915,9.0085,,,0.052000000000000005,1.948,0.7538,1.2462,0.18569999999999998,5.8143,,
甘肃省,金昌市,620300,2018,136,5,,,1.0,4.0,,0.006,4.994,,,,,0.0025,0.9975,0.0035,3.9965,,
甘肃省,金昌市,620300,2019,216,9,,,,8.0,1.0,0.795,8.205,,,,,,,0.7887,7.2113,0.0063,0.9937
甘肃省,金昌市,620300,2020,630,32,,4.0,,24.0,4.0,0.5404,31.459600000000002,,,0.0062,3.9938000000000002,,,0.5126000000000001,23.4874,0.0216,3.9784
甘肃省,金昌市,620300,2021,450,19,,,,17.0,2.0,3.4478,15.5522,,,,,,,3.3752,13.6248,0.0726,1.9274
甘肃省,陇南市,621200,2011,145,6,,,,,6.0,0.066,5.934,,,,,,,,,0.066,5.934
甘肃省,陇南市,621200,2012,174,4,,,,,4.0,0.0381,3.9619,,,,,,,,,0.0381,3.9619
甘肃省,陇南市,621200,2013,401,16,,,,6.0,10.0,0.46690000000000004,15.533100000000001,,,,,,,0.3292,5.6708,0.13770000000000002,9.8623
甘肃省,陇南市,621200,2014,983,33,,4.0,9.0,19.0,1.0,1.9366999999999999,31.0633,,,1.1284,2.8716,0.0809,8.9191,0.7203999999999999,18.2796,0.007,0.993
甘肃省,陇南市,621200,2015,1770,87,1.0,12.0,13.0,60.0,1.0,5.4117,81.5883,0.0003,0.9997,0.3648,11.6352,0.9188999999999999,12.0811,3.512,56.488,0.6157,0.3843
甘肃省,陇南市,621200,2016,2069,124,,12.0,27.0,80.0,5.0,7.0134,116.9866,,,2.8613999999999997,9.1386,0.4268,26.5732,2.7135,77.2865,1.0117,3.9883
甘肃省,陇南市,621200,2017,1430,127,1.0,9.0,26.0,87.0,4.0,6.583,120.417,0.0006,0.9994,0.23570000000000002,8.7643,2.0387,23.9613,3.3571999999999997,83.6428,0.9508,3.0492
甘肃省,陇南市,621200,2018,1128,88,,8.0,11.0,67.0,2.0,6.5449,81.4551,,,3.1127,4.8873,1.4857,9.5143,1.9361,65.0639,0.0104,1.9896
甘肃省,陇南市,621200,2019,1094,74,,8.0,17.0,45.0,4.0,8.0879,65.9121,,,2.3353,5.6647,1.2619,15.7381,4.0649,40.9351,0.42579999999999996,3.5742000000000003
甘肃省,陇南市,621200,2020,2661,162,,8.0,24.0,116.0,14.0,9.5638,152.436,,,0.1424,7.857600000000001,1.5704,22.4296,4.4332,111.5666,3.4178,10.5822
甘肃省,陇南市,621200,2021,2384,140,,3.0,26.0,105.0,6.0,5.745,134.255,,,0.3769,2.6231,1.1723000000000001,24.8277,3.8156,101.1844,0.3802,5.6198
福建省,三明市,350400,2011,71,7,,,,,7.0,0.0692,6.9308,,,,,,,,,0.0692,6.9308
福建省,三明市,350400,2012,59,7,,,,,7.0,0.5807,6.4193,,,,,,,,,0.5807,6.4193
福建省,三明市,350400,2013,91,8,,,1.0,2.0,5.0,0.899,7.101,,,,,0.0243,0.9757,0.0401,1.9599,0.8346,4.1654
福建省,三明市,350400,2014,78,6,,,,6.0,,0.0723,5.9277,,,,,,,0.0723,5.9277,,
福建省,三明市,350400,2015,136,14,,,3.0,8.0,3.0,1.3608,12.6392,,,,,0.1182,2.8818,0.4019,7.5981,0.8407,2.1593
福建省,三明市,350400,2016,160,14,,2.0,2.0,9.0,1.0,1.4221000000000001,12.5779,,,0.3578,1.6421999999999999,0.1558,1.8442,0.9074,8.092600000000001,0.0011,0.9989
福建省,三明市,350400,2017,88,8,,,5.0,3.0,,0.0094,7.990600000000001,,,,,0.0044,4.9956000000000005,0.005,2.995,,
福建省,三明市,350400,2018,97,8,,,2.0,5.0,1.0,0.6861999999999999,7.3138000000000005,,,,,0.0074,1.9926,0.6787,4.3213,0.0001,0.9999
福建省,三明市,350400,2019,155,18,,3.0,4.0,10.0,1.0,1.8847,16.1153,,,0.021699999999999997,2.9783,0.4412,3.5587999999999997,1.3083,8.6917,0.1135,0.8865
福建省,三明市,350400,2020,290,12,,,,12.0,,0.563,11.437,,,,,,,0.563,11.437,,
福建省,三明市,350400,2021,356,16,,,,14.0,2.0,0.9331999999999999,15.0668,,,,,,,0.8164,13.1836,0.1168,1.8832
福建省,三明市,350400,2022,21,1,,,,1.0,,0.4701,0.5299,,,,,,,0.4701,0.5299,,
福建省,南平市,350700,2011,50,4,,,,,4.0,0.17450000000000002,3.8255,,,,,,,,,0.17450000000000002,3.8255
福建省,南平市,350700,2013,34,5,,,,2.0,3.0,0.48560000000000003,4.5144,,,,,,,0.3744,1.6256,0.1112,2.8888
福建省,南平市,350700,2014,53,3,,1.0,2.0,,,1.0027,1.9973,,,0.9997,0.0003,0.003,1.9969999999999999,,,,
福建省,南平市,350700,2015,81,6,,,2.0,4.0,,0.1346,5.8654,,,,,0.11019999999999999,1.8898000000000001,0.0244,3.9756,,
福建省,南平市,350700,2016,106,12,1.0,2.0,2.0,7.0,,2.1927,9.8073,0.8874,0.1126,0.622,1.378,0.0109,1.9891,0.6724,6.3276,,
福建省,南平市,350700,2017,77,5,,,1.0,4.0,,0.4489,4.5511,,,,,0.2755,0.7245,0.1734,3.8266,,
福建省,南平市,350700,2018,90,22,,3.0,7.0,12.0,,1.4571,20.5429,,,0.4753,2.5247,0.7301,6.2699,0.2517,11.7483,,
福建省,南平市,350700,2019,174,26,,2.0,6.0,18.0,,0.9419,25.0581,,,0.5019,1.4981,0.0159,5.9841,0.42410000000000003,17.5759,,
福建省,南平市,350700,2020,475,62,,4.0,12.0,46.0,,3.1014,58.8986,,,0.0078,3.9922,1.0168,10.9832,2.0768,43.9232,,
福建省,南平市,350700,2021,398,37,,2.0,12.0,22.0,1.0,3.2471,33.7529,,,1.897,0.103,0.1923,11.8077,1.1389,20.8611,0.0189,0.9811
福建省,南平市,350700,2022,26,5,,,,5.0,,0.913,4.087,,,,,,,0.913,4.087,,
福建省,厦门市,350200,2011,64,5,,,,,5.0,1.5693,3.4307,,,,,,,,,1.5693,3.4307
福建省,厦门市,350200,2012,44,2,,,,,2.0,0.9308,1.0692,,,,,,,,,0.9308,1.0692
福建省,厦门市,350200,2013,86,6,,,2.0,2.0,2.0,0.8328,5.1672,,,,,0.197,1.803,0.1891,1.8109,0.4467,1.5533000000000001
福建省,厦门市,350200,2014,107,5,,,2.0,3.0,,1.7187000000000001,3.2813,,,,,0.9347000000000001,1.0653,0.784,2.216,,
福建省,厦门市,350200,2015,166,17,,,3.0,12.0,2.0,0.5106,16.4894,,,,,0.025,2.975,0.48539999999999994,11.5146,0.0002,1.9998
福建省,厦门市,350200,2016,226,25,,2.0,3.0,20.0,,1.0403,23.9597,,,0.0335,1.9665,0.4388,2.5612,0.5680000000000001,19.432,,
福建省,厦门市,350200,2017,240,37,,,6.0,31.0,,2.2852,34.7148,,,,,0.36350000000000005,5.6365,1.9217,29.0783,,
福建省,厦门市,350200,2018,417,46,,1.0,5.0,40.0,,2.5361000000000002,43.4639,,,0.0028,0.9972,0.0342,4.9658,2.4991,37.5009,,
福建省,厦门市,350200,2019,1088,115,,2.0,20.0,93.0,,9.0703,105.9297,,,0.0039,1.9961,3.3081,16.6919,5.7583,87.2417,,
福建省,厦门市,350200,2020,3756,338,2.0,20.0,36.0,272.0,8.0,22.7881,315.2117,1.831,0.169,2.4079,17.5921,1.1248,34.8752,15.5094,256.4904,1.915,6.085
福建省,厦门市,350200,2021,4538,263,1.0,8.0,45.0,206.0,3.0,15.2537,247.7463,0.9956,0.0044,2.4528,5.5472,2.3676999999999997,42.6323,9.4362,196.56380000000001,0.0014000000000000002,2.9986
福建省,厦门市,350200,2022,215,18,,2.0,3.0,13.0,,0.4095,17.5905,,,0.035699999999999996,1.9643000000000002,0.2446,2.7554,0.1292,12.870800000000001,,
福建省,宁德市,350900,2011,41,5,,,,,5.0,0.09630000000000001,4.9037,,,,,,,,,0.09630000000000001,4.9037
福建省,宁德市,350900,2014,99,2,,,1.0,1.0,,0.003,1.9969999999999999,,,,,0.0018,0.9982,0.0012,0.9988,,
福建省,宁德市,350900,2015,130,8,,,2.0,6.0,,0.1009,7.8991,,,,,0.047099999999999996,1.9529,0.0538,5.9462,,
福建省,宁德市,350900,2016,284,15,,2.0,1.0,12.0,,0.5647,14.4353,,,0.0896,1.9104,0.0011,0.9989,0.474,11.526,,
福建省,宁德市,350900,2017,241,32,,4.0,11.0,17.0,,2.6288,29.3712,,,0.0247,3.9753,2.0663,8.9337,0.5378,16.4622,,
福建省,宁德市,350900,2018,256,36,,2.0,10.0,21.0,3.0,4.6575,31.3425,,,0.0018,1.9982000000000002,1.2975,8.7025,2.8194,18.180600000000002,0.5388,2.4612
福建省,宁德市,350900,2019,319,48,,4.0,11.0,33.0,,1.8400999999999998,46.1599,,,0.0235,3.9765,0.9545,10.0455,0.8621,32.1379,,
福建省,宁德市,350900,2020,793,85,,,22.0,53.0,10.0,6.4667,78.5333,,,,,1.2803,20.7197,3.3698,49.6302,1.8166,8.1834
福建省,宁德市,350900,2021,686,65,,2.0,12.0,51.0,,4.4151,60.5849,,,0.0008,1.9992,0.6192,11.3808,3.7951,47.2049,,
福建省,宁德市,350900,2022,35,5,,,1.0,4.0,,0.7374999999999999,4.2625,,,,,0.0007,0.9993,0.7368,3.2632,,
福建省,泉州市,350500,2011,168,15,,,,,15.0,1.4215,13.5785,,,,,,,,,1.4215,13.5785
福建省,泉州市,350500,2012,50,3,,,,,3.0,0.1522,2.8478,,,,,,,,,0.1522,2.8478
福建省,泉州市,350500,2013,77,5,,,1.0,1.0,3.0,0.9021,4.0979,,,,,0.0013,0.9987,0.8571,0.1429,0.043699999999999996,2.9563
福建省,泉州市,350500,2014,158,15,,,5.0,9.0,1.0,1.468,13.532,,,,,1.1019,3.8981,0.31029999999999996,8.6897,0.0558,0.9442
福建省,泉州市,350500,2015,269,30,,4.0,5.0,17.0,4.0,3.7486,26.2514,,,1.6636,2.3364000000000003,0.7952,4.2048,0.45469999999999994,16.5453,0.8351,3.1649
福建省,泉州市,350500,2016,452,36,,1.0,14.0,19.0,2.0,4.9126,31.0874,,,0.9877,0.0123,0.8916,13.1084,2.0585,16.9415,0.9748,1.0252
福建省,泉州市,350500,2017,379,43,,2.0,3.0,36.0,2.0,2.0517,40.9482,,,0.1946,1.8054000000000001,0.0378,2.9622,1.5121,34.4878,0.3072,1.6928
福建省,泉州市,350500,2018,377,52,,1.0,9.0,41.0,1.0,4.5647,47.4353,,,0.0043,0.9957,1.197,7.803,3.3630999999999998,37.6369,0.0003,0.9997
福建省,泉州市,350500,2019,1037,92,,2.0,20.0,63.0,7.0,6.9054,85.0946,,,0.093,1.907,1.8719,18.1281,4.4801,58.5199,0.46040000000000003,6.5396
福建省,泉州市,350500,2020,5310,336,,14.0,42.0,256.0,24.0,15.1855,320.8143,,,1.4572,12.5428,2.1632000000000002,39.836800000000004,10.5476,245.4522,1.0174999999999998,22.9825
福建省,泉州市,350500,2021,5814,356,,3.0,60.0,272.0,21.0,26.0779,329.9221,,,0.5905999999999999,2.4094,6.6304,53.3696,16.6332,255.3668,2.2237,18.7763
福建省,泉州市,350500,2022,369,19,,1.0,6.0,12.0,,0.6143,18.3857,,,0.1284,0.8716,0.19569999999999999,5.8043,0.2902,11.7098,,
福建省,漳州市,350600,2011,108,8,,,,,8.0,0.0549,7.9451,,,,,,,,,0.0549,7.9451
福建省,漳州市,350600,2012,40,6,,,,,6.0,0.8002000000000001,5.1998,,,,,,,,,0.8002000000000001,5.1998
福建省,漳州市,350600,2013,56,1,,,,,1.0,0.6293,0.3707,,,,,,,,,0.6293,0.3707
福建省,漳州市,350600,2014,41,3,,1.0,,1.0,1.0,0.2223,2.7777,,,0.0552,0.9448,,,0.1662,0.8338,0.0009,0.9991
福建省,漳州市,350600,2015,56,8,,3.0,1.0,4.0,,0.032,7.968,,,0.0117,2.9882999999999997,0.0019,0.9981,0.0184,3.9816000000000003,,
福建省,漳州市,350600,2016,111,8,,2.0,3.0,2.0,1.0,0.3301,7.6699,,,0.3252,1.6748,0.0018,2.9982,0.0019,1.9981,0.0012,0.9988
福建省,漳州市,350600,2017,110,25,,2.0,12.0,11.0,,2.107,22.893,,,0.2299,1.7701,0.6301,11.3699,1.2469999999999999,9.753,,
福建省,漳州市,350600,2018,162,33,,1.0,9.0,23.0,,1.3747,31.6253,,,0.0027,0.9973,1.1923,7.8077000000000005,0.1797,22.8203,,
福建省,漳州市,350600,2019,524,53,1.0,2.0,11.0,39.0,,3.6495,49.350500000000004,0.9944,0.0056,0.5002,1.4998,0.1498,10.850200000000001,2.0051,36.9949,,
福建省,漳州市,350600,2020,1473,90,,2.0,18.0,66.0,4.0,7.3365,82.6635,,,0.0284,1.9716,3.1856,14.814400000000001,4.1145,61.8855,0.008,3.992
福建省,漳州市,350600,2021,1573,83,,2.0,18.0,56.0,7.0,4.176,78.8238,,,0.0054,1.9946,0.8522,17.1478,3.183,52.8168,0.1354,6.8646
福建省,漳州市,350600,2022,101,3,,1.0,1.0,1.0,,0.001,2.999,,,0.0003,0.9997,0.0004,0.9996,0.0003,0.9997,,
福建省,福州市,350100,2011,162,10,,,,,10.0,1.3405,8.6595,,,,,,,,,1.3405,8.6595
福建省,福州市,350100,2012,57,4,,,,,4.0,0.013200000000000002,3.9868,,,,,,,,,0.013200000000000002,3.9868
福建省,福州市,350100,2013,93,5,,,,,5.0,0.8386,4.1614,,,,,,,,,0.8386,4.1614
福建省,福州市,350100,2014,146,12,,1.0,4.0,6.0,1.0,0.3375,11.6625,,,0.132,0.868,0.0158,3.9842,0.1876,5.8124,0.0021,0.9979
福建省,福州市,350100,2015,221,35,1.0,3.0,9.0,22.0,,1.7961,33.2039,0.0001,0.9999,1.2719,1.7281,0.3639,8.6361,0.1602,21.8398,,
福建省,福州市,350100,2016,812,55,,2.0,9.0,44.0,,3.9391,51.0609,,,1.0593,0.9407,1.6559,7.3441,1.2239,42.7761,,
福建省,福州市,350100,2017,3264,92,,3.0,17.0,72.0,,4.1444,87.8555,,,0.6415,2.3585000000000003,0.4068,16.5931,3.0961,68.90390000000001,,
福建省,福州市,350100,2018,1199,82,,1.0,10.0,71.0,,6.3838,75.6162,,,0.0605,0.9395,0.1725,9.8275,6.1508,64.8492,,
福建省,福州市,350100,2019,2108,156,1.0,10.0,21.0,120.0,4.0,11.5326,144.4675,0.9956,0.0044,2.8015,7.1985,0.1695,20.8305,7.3845,112.6156,0.18150000000000002,3.8185
福建省,福州市,350100,2020,3709,264,,8.0,36.0,208.0,12.0,13.4388,250.5616,,,1.8064,6.1936,1.2233,34.7767,9.7929,198.2075,0.6162,11.3838
福建省,福州市,350100,2021,2671,155,,,18.0,129.0,8.0,3.9757,151.0242,,,,,0.3755,17.6245,2.7322,126.2677,0.8679999999999999,7.132
福建省,福州市,350100,2022,141,7,,,2.0,5.0,,0.06849999999999999,6.9315,,,,,0.0021,1.9979,0.0664,4.9336,,
福建省,莆田市,350300,2011,98,7,,,,,7.0,0.0224,6.9776,,,,,,,,,0.0224,6.9776
福建省,莆田市,350300,2012,25,4,,,,,4.0,0.0115,3.9885,,,,,,,,,0.0115,3.9885
福建省,莆田市,350300,2013,41,6,,,,2.0,4.0,1.4524,4.5475,,,,,,,0.0036,1.9963000000000002,1.4487999999999999,2.5512
福建省,莆田市,350300,2014,72,7,,,1.0,6.0,,0.015399999999999999,6.9846,,,,,0.0014,0.9986,0.013999999999999999,5.986000000000001,,
福建省,莆田市,350300,2015,92,5,,,,5.0,,0.8006000000000001,4.1994,,,,,,,0.8006000000000001,4.1994,,
福建省,莆田市,350300,2016,147,12,,2.0,2.0,8.0,,0.6765,11.3235,,,0.0253,1.9747,0.0178,1.9822,0.6334,7.3666,,
福建省,莆田市,350300,2017,136,11,,4.0,3.0,4.0,,0.7894,10.2106,,,0.7585999999999999,3.2414,0.0055,2.9945,0.025300000000000003,3.9747,,
福建省,莆田市,350300,2018,244,34,2.0,2.0,5.0,25.0,,3.4602,30.5398,1.8620999999999999,0.1379,0.2412,1.7588,0.011,4.989,1.3458999999999999,23.6541,,
福建省,莆田市,350300,2019,391,40,,2.0,5.0,33.0,,1.8961000000000001,38.1038,,,0.0536,1.9463,0.6845,4.3155,1.158,31.842,,
福建省,莆田市,350300,2020,942,64,,4.0,8.0,50.0,2.0,3.5856000000000003,60.4144,,,0.922,3.0780000000000003,0.2296,7.7704,2.4338,47.5662,0.0002,1.9998
福建省,莆田市,350300,2021,760,77,,2.0,13.0,58.0,4.0,6.8991,70.1007,,,0.7276,1.2724,0.6013999999999999,12.3986,3.6938999999999997,54.3059,1.8761999999999999,2.1238
福建省,莆田市,350300,2022,56,4,,,1.0,3.0,,0.007,3.9930000000000003,,,,,0.0033,0.9967,0.0036999999999999997,2.9962999999999997,,
福建省,龙岩市,350800,2011,117,15,,,,,15.0,1.327,13.673,,,,,,,,,1.327,13.673
福建省,龙岩市,350800,2012,61,4,,,,,4.0,0.0189,3.9811,,,,,,,,,0.0189,3.9811
福建省,龙岩市,350800,2013,54,5,,,,2.0,3.0,0.0466,4.9534,,,,,,,0.0407,1.9592999999999998,0.005900000000000001,2.9941
福建省,龙岩市,350800,2014,117,16,,3.0,3.0,8.0,2.0,0.23160000000000003,15.7684,,,0.013500000000000002,2.9865,0.0068000000000000005,2.9932,0.20940000000000003,7.7906,0.0019,1.9981
福建省,龙岩市,350800,2015,151,24,,2.0,5.0,14.0,3.0,0.7686999999999999,23.2313,,,0.0112,1.9888,0.2351,4.7649,0.4358,13.5642,0.08660000000000001,2.9134
福建省,龙岩市,350800,2016,239,32,,1.0,3.0,26.0,2.0,1.6179000000000001,30.3821,,,0.1658,0.8342,0.3674,2.6326,1.0805,24.9195,0.004200000000000001,1.9958
福建省,龙岩市,350800,2017,128,18,,,4.0,13.0,1.0,0.3312,17.6688,,,,,0.014499999999999999,3.9855,0.3146,12.6854,0.0021,0.9979
福建省,龙岩市,350800,2018,154,15,,2.0,3.0,9.0,1.0,0.33080000000000004,14.6692,,,0.009399999999999999,1.9906000000000001,0.0082,2.9918,0.13899999999999998,8.861,0.1742,0.8258
福建省,龙岩市,350800,2019,184,20,,,3.0,17.0,,0.1398,19.8602,,,,,0.0103,2.9897,0.1295,16.8705,,
福建省,龙岩市,350800,2020,370,26,,,4.0,18.0,4.0,4.1824,21.8176,,,,,0.0092,3.9908,2.7518000000000002,15.2482,1.4214,2.5786
福建省,龙岩市,350800,2021,435,39,,2.0,10.0,27.0,,1.9417,37.0583,,,0.2428,1.7572,0.0588,9.9412,1.6401000000000001,25.3599,,
福建省,龙岩市,350800,2022,33,2,,,1.0,1.0,,0.0406,1.9594,,,,,0.0358,0.9642,0.0048,0.9952,,
西藏自治区,山南市,540500,2016,26,2,,,1.0,,1.0,0.0405,1.9595,,,,,0.0,1.0,,,0.0405,0.9595
西藏自治区,山南市,540500,2018,31,1,,1.0,,,,0.6254,0.3746,,,0.6254,0.3746,,,,,,
西藏自治区,山南市,540500,2021,273,3,,,,1.0,2.0,0.6729,2.3271,,,,,,,0.0033,0.9967,0.6696,1.3304
西藏自治区,拉萨市,540100,2015,55,3,,,,3.0,,0.036599999999999994,2.9634,,,,,,,0.036599999999999994,2.9634,,
西藏自治区,拉萨市,540100,2016,131,6,,,1.0,5.0,,1.0455,4.9545,,,,,0.0513,0.9487,0.9942,4.0058,,
西藏自治区,拉萨市,540100,2017,63,3,,,1.0,2.0,,0.40490000000000004,2.5951,,,,,0.3899,0.6101,0.015,1.985,,
西藏自治区,拉萨市,540100,2018,242,1,,,,1.0,,0.0106,0.9894,,,,,,,0.0106,0.9894,,
西藏自治区,拉萨市,540100,2019,400,10,,4.0,2.0,3.0,1.0,0.8374,9.1625,,,0.7289000000000001,3.2711,0.0001,1.9999,0.0971,2.9028,0.0113,0.9887
西藏自治区,拉萨市,540100,2020,814,34,2.0,,10.0,22.0,,4.6768,29.3232,1.9502,0.0498,,,1.0446,8.9554,1.682,20.318,,
西藏自治区,拉萨市,540100,2021,927,28,,,5.0,19.0,4.0,1.666,26.334,,,,,0.2016,4.7984,0.397,18.603,1.0674,2.9326
西藏自治区,日喀则市,540200,2015,22,1,,1.0,,,,0.0204,0.9796,,,0.0204,0.9796,,,,,,
西藏自治区,日喀则市,540200,2016,52,1,,1.0,,,,0.6143,0.3857,,,0.6143,0.3857,,,,,,
西藏自治区,日喀则市,540200,2017,51,1,,1.0,,,,0.0003,0.9997,,,0.0003,0.9997,,,,,,
西藏自治区,日喀则市,540200,2020,383,2,,,,2.0,,0.0038,1.9962,,,,,,,0.0038,1.9962,,
西藏自治区,日喀则市,540200,2021,418,9,,,,9.0,,0.4279,8.5721,,,,,,,0.4279,8.5721,,
西藏自治区,昌都市,540300,2011,4,1,,,,,1.0,0.0001,0.9999,,,,,,,,,0.0001,0.9999
西藏自治区,昌都市,540300,2014,16,1,,,1.0,,,0.0149,0.9851,,,,,0.0149,0.9851,,,,
西藏自治区,昌都市,540300,2015,46,1,,1.0,,,,0.9995,0.0005,,,0.9995,0.0005,,,,,,
西藏自治区,昌都市,540300,2016,86,2,,,,2.0,,0.0215,1.9785,,,,,,,0.0215,1.9785,,
西藏自治区,昌都市,540300,2017,34,2,,1.0,,,1.0,0.9803000000000001,1.0197,,,0.1823,0.8177,,,,,0.798,0.202
西藏自治区,昌都市,540300,2018,49,11,2.0,1.0,1.0,7.0,,4.7104,6.2896,1.9893,0.0107,0.3232,0.6768,0.9933,0.0067,1.4045999999999998,5.5954,,
西藏自治区,昌都市,540300,2019,107,5,1.0,1.0,,3.0,,0.9995999999999999,4.0004,0.9871,0.0129,0.0067,0.9933,,,0.0058,2.9942,,
西藏自治区,昌都市,540300,2020,292,8,,,8.0,,,3.3094,4.6906,,,,,3.3094,4.6906,,,,
西藏自治区,昌都市,540300,2021,368,2,,,2.0,,,0.004,1.996,,,,,0.004,1.996,,,,
西藏自治区,林芝市,540400,2014,5,1,,,,1.0,,0.0048,0.9952,,,,,,,0.0048,0.9952,,
西藏自治区,林芝市,540400,2016,77,1,,,,1.0,,0.0089,0.9911,,,,,,,0.0089,0.9911,,
西藏自治区,林芝市,540400,2017,93,2,,1.0,,1.0,,0.0055,1.9945,,,0.002,0.998,,,0.0035,0.9965,,
西藏自治区,林芝市,540400,2018,192,4,,,3.0,1.0,,0.0903,3.9097,,,,,0.09,2.91,0.0003,0.9997,,
西藏自治区,林芝市,540400,2019,192,2,,,,1.0,1.0,0.998,1.002,,,,,,,0.0001,0.9999,0.9979,0.0021
西藏自治区,林芝市,540400,2020,286,16,,2.0,4.0,8.0,2.0,1.464,14.536,,,0.0146,1.9854,0.3724,3.6276,1.076,6.924,0.001,1.999
